user_id,user_name,city,account_age_days,is_verified
1403,Zaid Kapoor,DELHI,432,t
1404,Sumit Sheikh,DUBAI,697,t
1405,Ananya Smith,mumbai,514,f
1406,Amit Ali,Delhi,806,f
1407,Amit Sheikh,MUMBAI,42,t
1408,Neha Kumar,DELHI,139,t
1409,John Kumar,Delhi,284,t
1410,Ananya Kumar,DUBAI,154,t
1411,Ananya Kapoor,DUBAI,120,t
1412,John Kumar,Dubai,70,t
1413,Sumit Kapoor,MUMBAI,554,t
1414,Neha Kapoor,DUBAI,189,f
1415,Amit Ali,mumbai,916,f
1416,Sumit Smith,MUMBAI,981,f
1417,Zaid Kumar,DUBAI,462,t
1418,Amit Kumar,Delhi,67,f
1419,Zaid Ali,MUMBAI,131,t
1420,John Kumar,DELHI,416,t
1421,Neha Smith,Dubai,491,t
1422,Zaid Ali,MUMBAI,903,f
1423,Neha Kapoor,Dubai,722,t
1424,Neha Smith,DUBAI,669,t
1425,Neha Kumar,mumbai,984,t
1426,Ananya Sheikh,mumbai,152,f
1427,Sumit Smith,mumbai,2,t
1428,Ananya Kumar,Dubai,235,t
1429,Ananya Smith,Delhi,685,t
1430,Amit Smith,Delhi,523,t
1431,Zaid Sheikh,DUBAI,134,t
1432,Sumit Smith,DUBAI,978,t
1433,Neha Kumar,Dubai,196,t
1434,Ananya Sheikh,DELHI,673,f
1435,Zaid Kumar,MUMBAI,553,t
1436,Ananya Sheikh,MUMBAI,903,t
1437,Zaid Smith,DUBAI,188,t
1438,Sumit Kumar,DELHI,62,t
1439,Amit Sheikh,DELHI,254,f
1440,Sumit Sheikh,MUMBAI,884,t
1441,Zaid Sheikh,Delhi,48,t
1442,Neha Smith,Delhi,121,t
1443,Ananya Ali,Delhi,214,f
1444,Zaid Ali,MUMBAI,110,t
1445,Neha Ali,DELHI,136,f
1446,Amit Smith,Delhi,558,t
1447,Ananya Ali,DUBAI,893,t
1448,Sumit Sheikh,mumbai,252,t
1449,Neha Kapoor,DELHI,700,t
1450,Amit Kapoor,Dubai,231,t
1451,Sumit Kapoor,MUMBAI,467,t
1452,Sumit Sheikh,Dubai,576,t
1453,Sumit Smith,MUMBAI,836,t
1454,Sumit Ali,DUBAI,165,f
1455,Zaid Smith,mumbai,878,t
1456,Zaid Ali,MUMBAI,308,t
1457,Zaid Ali,mumbai,63,t
1458,Amit Kumar,MUMBAI,191,t
1459,Neha Kapoor,Delhi,588,t
1460,Zaid Ali,DUBAI,815,t
1461,Zaid Kapoor,DELHI,161,t
1462,Ananya Kumar,DUBAI,607,t
1463,Ananya Sheikh,DELHI,480,t
1464,Amit Ali,Dubai,935,t
1465,Ananya Ali,Dubai,632,t
1466,Sumit Smith,mumbai,518,f
1467,John Ali,mumbai,140,t
1468,Zaid Sheikh,Dubai,112,t
1469,Ananya Kumar,DUBAI,543,t
1470,Neha Ali,MUMBAI,526,t
1471,Neha Ali,mumbai,196,t
1472,Zaid Sheikh,Dubai,672,t
1473,Neha Kumar,Delhi,610,t
1474,John Kumar,Dubai,834,t
1475,John Smith,DUBAI,122,t
1476,Zaid Ali,MUMBAI,321,t
1477,Neha Sheikh,DELHI,883,f
1478,John Kapoor,mumbai,298,t
1479,Sumit Kapoor,Dubai,646,f
1480,Zaid Kumar,mumbai,307,t
1481,Neha Kapoor,DUBAI,420,t
1482,Neha Smith,DUBAI,1000,t
1483,Sumit Sheikh,Delhi,552,t
1484,John Ali,Delhi,710,t
1485,Sumit Sheikh,mumbai,835,t
1486,Neha Sheikh,Dubai,846,t
1487,John Sheikh,MUMBAI,163,t
1488,Sumit Kapoor,DUBAI,266,t
1489,Neha Smith,Dubai,398,t
1490,Sumit Sheikh,DELHI,75,t
1491,Neha Smith,Delhi,8,f
1492,Sumit Ali,DELHI,963,t
1493,Ananya Ali,Dubai,822,t
1494,Ananya Smith,DELHI,17,t
1495,Zaid Sheikh,mumbai,106,t
1496,Ananya Kapoor,mumbai,294,t
1497,Neha Ali,Dubai,879,t
1498,Neha Kapoor,mumbai,856,t
1499,Zaid Kapoor,Dubai,401,t
1500,John Kapoor,mumbai,454,t
1501,John Smith,mumbai,751,t
1502,John Ali,mumbai,324,t
1503,Zaid Kapoor,DUBAI,816,f
1504,Sumit Ali,DUBAI,438,t
1505,Amit Sheikh,mumbai,392,t
1506,Neha Kapoor,DELHI,491,t
1507,Sumit Smith,DUBAI,741,t
1508,Amit Sheikh,DUBAI,19,t
1509,John Kapoor,DELHI,682,t
1510,Sumit Smith,mumbai,415,f
1511,Ananya Ali,DELHI,689,t
1512,Zaid Sheikh,mumbai,28,t
1513,Sumit Kumar,DUBAI,655,t
1514,Sumit Ali,Dubai,2,t
1515,Zaid Kumar,DELHI,180,t
1516,Sumit Sheikh,mumbai,139,t
1517,Zaid Kumar,DUBAI,871,t
1518,Sumit Sheikh,Delhi,733,t
1519,Neha Kapoor,Dubai,999,f
1520,John Ali,Dubai,271,t
1521,Zaid Ali,mumbai,649,t
1522,Ananya Kumar,MUMBAI,855,f
1523,Zaid Ali,DELHI,137,f
1524,Amit Sheikh,Dubai,488,f
1525,Sumit Sheikh,Dubai,663,f
1526,Sumit Kumar,mumbai,595,f
1527,Amit Kapoor,Delhi,746,f
1528,Sumit Ali,DUBAI,924,t
1529,Neha Ali,mumbai,523,t
1530,Sumit Kumar,DELHI,939,t
1531,Sumit Sheikh,mumbai,515,t
1532,Zaid Kapoor,MUMBAI,822,t
1533,Sumit Ali,MUMBAI,550,f
1534,John Sheikh,Dubai,844,t
1535,Sumit Smith,DELHI,839,t
1536,Amit Smith,Delhi,390,f
1537,Neha Smith,DELHI,29,f
1538,Neha Sheikh,DELHI,599,t
1539,Zaid Sheikh,MUMBAI,344,f
1540,John Ali,Delhi,484,t
1541,John Ali,mumbai,241,t
1542,Sumit Ali,Delhi,284,t
1543,Ananya Smith,mumbai,483,t
1544,Neha Sheikh,MUMBAI,871,f
1545,Neha Ali,DELHI,948,t
1546,Neha Smith,MUMBAI,547,t
1547,Ananya Ali,Delhi,725,t
1548,Zaid Smith,DELHI,729,t
1549,Zaid Smith,DUBAI,41,t
1550,John Sheikh,MUMBAI,479,t
1551,John Sheikh,MUMBAI,989,t
1552,Zaid Ali,DELHI,281,t
1553,John Ali,DUBAI,518,t
1554,Ananya Smith,Dubai,605,t
1555,Amit Sheikh,DUBAI,714,t
1556,Zaid Kapoor,DELHI,828,t
1557,Zaid Kumar,mumbai,889,t
1558,Sumit Smith,Delhi,883,t
1559,Ananya Kumar,MUMBAI,866,t
1560,Ananya Smith,Dubai,328,t
1561,John Ali,DELHI,323,t
1562,Amit Ali,Dubai,697,t
1563,Neha Smith,Dubai,907,t
1564,John Ali,Delhi,558,t
1565,Zaid Kapoor,DUBAI,574,f
1566,Neha Smith,MUMBAI,673,t
1567,Sumit Sheikh,DELHI,811,t
1568,Ananya Smith,Dubai,293,t
1569,Zaid Ali,DUBAI,880,f
1570,John Smith,mumbai,472,f
1571,Ananya Sheikh,MUMBAI,227,t
1572,John Kapoor,Delhi,253,t
1573,Sumit Ali,Dubai,24,t
1574,Zaid Kumar,Dubai,546,t
1575,Sumit Ali,mumbai,480,t
1576,Neha Kapoor,MUMBAI,271,t
1577,John Sheikh,DUBAI,506,f
1578,Amit Ali,Dubai,459,t
1579,John Kumar,MUMBAI,747,t
1580,Amit Ali,MUMBAI,726,t
1581,Ananya Smith,MUMBAI,804,f
1582,Amit Sheikh,DELHI,94,t
1583,Zaid Smith,mumbai,394,t
1584,Neha Ali,DUBAI,832,t
1585,Sumit Kapoor,DUBAI,644,t
1586,Ananya Smith,MUMBAI,887,t
1587,Sumit Kumar,mumbai,176,t
1588,Sumit Ali,DELHI,883,f
1589,Amit Kapoor,MUMBAI,288,t
1590,John Kumar,Delhi,439,t
1591,Amit Sheikh,Dubai,897,t
1592,John Ali,Dubai,842,f
1593,Ananya Kumar,Dubai,263,t
1594,Ananya Kapoor,DUBAI,272,f
1595,Sumit Kapoor,Dubai,531,t
1596,John Ali,DUBAI,622,t
1597,Amit Ali,DUBAI,949,f
1598,Sumit Sheikh,DELHI,249,t
1599,Neha Ali,MUMBAI,292,f
1600,Zaid Kumar,MUMBAI,567,t
1601,John Smith,MUMBAI,21,t
1602,Sumit Sheikh,DELHI,152,t
1603,Sumit Smith,MUMBAI,71,t
1604,Ananya Smith,Delhi,426,t
1605,John Sheikh,mumbai,215,t
1606,Neha Smith,Dubai,275,f
1607,Amit Sheikh,DUBAI,390,t
1608,Ananya Kapoor,DELHI,2,t
1609,John Kumar,Delhi,48,t
1610,Zaid Sheikh,MUMBAI,485,t
1611,John Ali,DUBAI,69,t
1612,John Kapoor,DELHI,501,t
1613,Neha Kumar,MUMBAI,693,t
1614,Amit Kumar,DUBAI,443,t
1615,Zaid Smith,DUBAI,484,t
1616,Amit Smith,Dubai,117,t
1617,Neha Smith,DUBAI,203,t
1618,Amit Sheikh,mumbai,401,t
1619,Amit Ali,Delhi,685,t
1620,Amit Sheikh,DELHI,531,t
1621,Neha Kumar,Dubai,77,f
1622,Neha Kapoor,Dubai,749,t
1623,Neha Sheikh,Dubai,451,f
1624,Neha Kumar,Dubai,941,t
1625,Neha Kumar,MUMBAI,251,t
1626,Zaid Sheikh,Dubai,248,t
1627,Sumit Smith,DELHI,959,t
1628,Sumit Sheikh,MUMBAI,233,t
1629,Zaid Sheikh,mumbai,533,t
1630,John Kapoor,MUMBAI,886,t
1631,Zaid Kumar,Dubai,759,f
1632,Sumit Ali,mumbai,387,t
1633,Amit Kapoor,Dubai,831,t
1634,Ananya Kumar,Dubai,119,t
1635,Zaid Smith,Dubai,951,t
1636,Neha Kapoor,DELHI,179,t
1637,John Kapoor,Dubai,11,f
1638,Sumit Kumar,DELHI,4,t
1639,Sumit Kumar,mumbai,986,t
1640,Amit Smith,DUBAI,766,t
1641,Zaid Smith,DELHI,235,t
1642,Neha Ali,mumbai,917,f
1643,Ananya Kumar,mumbai,801,f
1644,Sumit Sheikh,Dubai,914,f
1645,John Smith,Dubai,899,t
1646,Ananya Kumar,Delhi,908,t
1647,John Ali,Delhi,593,t
1648,John Smith,DUBAI,672,t
1649,Neha Kumar,Dubai,732,t
1650,Amit Sheikh,mumbai,234,t
1651,Zaid Sheikh,DUBAI,759,f
1652,John Sheikh,Dubai,345,f
1653,Sumit Kapoor,mumbai,965,t
1654,Zaid Smith,DUBAI,909,t
1655,Ananya Kumar,mumbai,301,t
1656,John Sheikh,mumbai,584,t
1657,John Kapoor,Dubai,984,t
1658,Zaid Kumar,MUMBAI,789,t
1659,John Kapoor,mumbai,340,t
1660,Neha Kumar,DELHI,92,f
1661,Ananya Sheikh,mumbai,908,f
1662,Amit Ali,Dubai,951,t
1663,Zaid Ali,Dubai,342,t
1664,Sumit Ali,DUBAI,937,t
1665,John Kumar,Dubai,517,t
1666,Sumit Sheikh,DELHI,746,t
1667,Zaid Ali,DUBAI,661,t
1668,Zaid Kapoor,Dubai,283,t
1669,Sumit Smith,Dubai,922,t
1670,Sumit Smith,Delhi,552,f
1671,Amit Sheikh,Delhi,275,t
1672,Neha Smith,mumbai,322,t
1673,Neha Sheikh,DUBAI,372,t
1674,Zaid Ali,MUMBAI,68,t
1675,Ananya Sheikh,DELHI,621,t
1676,Ananya Kumar,MUMBAI,470,f
1677,Ananya Sheikh,mumbai,490,t
1678,Ananya Sheikh,MUMBAI,78,t
1679,Ananya Smith,mumbai,270,t
1680,Neha Smith,mumbai,293,t
1681,Amit Smith,DUBAI,963,t
1682,Ananya Kapoor,Dubai,657,f
1683,Ananya Smith,Delhi,526,t
1684,Zaid Kumar,Delhi,75,t
1685,Neha Kumar,mumbai,448,t
1686,Ananya Smith,DUBAI,723,t
1687,Sumit Kapoor,Delhi,587,t
1688,Zaid Smith,DUBAI,555,t
1689,Zaid Sheikh,DELHI,503,t
1690,Zaid Ali,MUMBAI,833,f
1691,Zaid Kumar,DUBAI,716,t
1692,Ananya Sheikh,Delhi,524,t
1693,Neha Kumar,DUBAI,38,t
1694,Neha Kapoor,DELHI,394,t
1695,Sumit Smith,DUBAI,176,t
1696,Sumit Ali,Delhi,118,t
1697,Neha Ali,DELHI,571,t
1698,Sumit Sheikh,mumbai,603,t
1699,Neha Sheikh,DELHI,776,f
1700,Zaid Ali,mumbai,31,t
1701,Neha Sheikh,DELHI,841,t
1702,John Kumar,Dubai,44,t
1703,Ananya Kapoor,mumbai,121,t
1704,John Kapoor,mumbai,389,f
1705,John Sheikh,mumbai,224,t
1706,John Sheikh,MUMBAI,122,t
1707,Amit Smith,mumbai,477,t
1708,Amit Sheikh,mumbai,859,t
1709,John Sheikh,Delhi,153,f
1710,Sumit Ali,Dubai,19,t
1711,John Kumar,Delhi,213,t
1712,Sumit Smith,DELHI,472,f
1713,John Kapoor,Dubai,409,t
1714,Amit Kapoor,MUMBAI,891,t
1715,Zaid Kumar,Delhi,60,t
1716,Ananya Ali,DUBAI,319,t
1717,Sumit Sheikh,DUBAI,297,t
1718,Zaid Ali,DELHI,935,t
1719,Ananya Sheikh,mumbai,659,t
1720,John Kapoor,DELHI,841,t
1721,Amit Ali,MUMBAI,169,t
1722,John Smith,MUMBAI,49,t
1723,Amit Sheikh,DUBAI,316,t
1724,Zaid Kumar,Delhi,450,t
1725,Sumit Sheikh,DELHI,739,t
1726,John Kumar,DELHI,894,t
1727,Sumit Smith,MUMBAI,287,t
1728,Zaid Ali,Delhi,895,t
1729,Zaid Kumar,Dubai,958,t
1730,Sumit Kumar,Delhi,711,t
1731,Ananya Kumar,Dubai,507,t
1732,John Kumar,DUBAI,882,t
1733,John Smith,Dubai,6,t
1734,Ananya Kapoor,Delhi,783,t
1735,Zaid Sheikh,DELHI,422,t
1736,Zaid Kumar,DELHI,144,t
1737,Neha Smith,MUMBAI,987,t
1738,Sumit Ali,MUMBAI,200,t
1739,Zaid Smith,Dubai,343,t
1740,John Sheikh,DUBAI,479,t
1741,Ananya Kumar,DUBAI,400,f
1742,Amit Kumar,mumbai,705,t
1743,Neha Smith,mumbai,423,t
1744,Amit Ali,mumbai,633,f
1745,Ananya Kumar,DUBAI,9,f
1746,Sumit Kumar,MUMBAI,759,f
1747,Amit Kapoor,MUMBAI,926,t
1748,Amit Kumar,MUMBAI,477,f
1749,Neha Smith,MUMBAI,692,t
1750,Zaid Smith,DUBAI,304,t
1751,Ananya Sheikh,mumbai,20,t
1752,Amit Kumar,MUMBAI,774,t
1753,Ananya Smith,DELHI,582,f
1754,Sumit Sheikh,Delhi,59,t
1755,Zaid Kapoor,mumbai,354,f
1756,Amit Sheikh,MUMBAI,202,t
1757,Sumit Kumar,DUBAI,205,f
1758,Sumit Smith,MUMBAI,670,f
1759,Zaid Smith,DELHI,11,t
1760,Neha Ali,DELHI,546,t
1761,Amit Ali,Delhi,622,t
1762,Amit Sheikh,DUBAI,390,t
1763,Ananya Kumar,Dubai,708,t
1764,Zaid Kapoor,Delhi,435,f
1765,Zaid Ali,Dubai,654,t
1766,Sumit Kapoor,mumbai,208,t
1767,Sumit Sheikh,DUBAI,628,t
1768,Neha Sheikh,Delhi,736,t
1769,Sumit Sheikh,DUBAI,578,t
1770,Ananya Ali,Dubai,754,t
1771,Neha Kumar,DUBAI,941,t
1772,Neha Smith,MUMBAI,332,t
1773,John Kumar,DUBAI,238,t
1774,Neha Smith,mumbai,814,t
1775,John Ali,MUMBAI,223,t
1776,Neha Kumar,DUBAI,823,t
1777,Sumit Sheikh,DELHI,880,t
1778,Amit Kapoor,MUMBAI,982,f
1779,Ananya Kumar,MUMBAI,1,t
1780,Neha Sheikh,MUMBAI,128,t
1781,Sumit Kumar,Delhi,520,t
1782,Zaid Sheikh,DUBAI,412,t
1783,Ananya Sheikh,Dubai,655,t
1784,Neha Sheikh,mumbai,637,t
1785,Sumit Ali,Delhi,250,t
1786,Amit Ali,mumbai,700,t
1787,Sumit Kumar,Delhi,552,t
1788,Zaid Sheikh,mumbai,632,t
1789,Ananya Sheikh,mumbai,309,f
1790,Sumit Smith,mumbai,664,t
1791,Sumit Kapoor,Dubai,38,f
1792,Amit Sheikh,Dubai,564,t
1793,John Ali,DELHI,125,t
1794,Sumit Ali,DUBAI,969,t
1795,Amit Kumar,MUMBAI,140,f
1796,Neha Smith,MUMBAI,804,t
1797,Sumit Ali,DELHI,768,t
1798,Neha Kapoor,DELHI,802,t
1799,John Sheikh,MUMBAI,146,t
1800,John Sheikh,Dubai,586,t
1801,Sumit Smith,Delhi,430,t
1802,Sumit Kumar,MUMBAI,40,t
1803,Neha Kapoor,Delhi,75,f
1804,Neha Smith,MUMBAI,180,t
1805,Sumit Ali,Dubai,970,t
1806,Ananya Ali,mumbai,275,t
1807,Zaid Kapoor,mumbai,744,f
1808,Zaid Kapoor,Delhi,428,t
1809,Sumit Ali,MUMBAI,127,t
1810,John Kapoor,mumbai,738,t
1811,Amit Kapoor,Delhi,305,t
1812,Ananya Kapoor,Delhi,643,f
1813,Sumit Sheikh,MUMBAI,143,t
1814,Ananya Sheikh,DUBAI,841,t
1815,Neha Ali,Dubai,565,t
1816,Sumit Sheikh,Dubai,282,t
1817,Sumit Smith,Dubai,410,t
1818,John Kumar,mumbai,741,t
1819,John Kapoor,mumbai,212,f
1820,Amit Kumar,mumbai,154,f
1821,Sumit Smith,Dubai,541,f
1822,John Ali,Dubai,380,t
1823,Zaid Kapoor,MUMBAI,225,t
1824,Zaid Ali,DELHI,806,t
1825,John Kumar,MUMBAI,401,t
1826,Neha Kapoor,mumbai,877,f
1827,Sumit Kumar,mumbai,103,t
1828,Zaid Smith,MUMBAI,485,t
1829,John Kapoor,DELHI,941,t
1830,Amit Smith,DUBAI,521,t
1831,Zaid Ali,DUBAI,786,t
1832,Neha Ali,Dubai,388,t
1833,Amit Kapoor,mumbai,250,t
1834,Neha Kumar,MUMBAI,389,t
1835,Amit Kapoor,MUMBAI,695,t
1836,Neha Kapoor,MUMBAI,644,t
1837,Zaid Sheikh,MUMBAI,363,t
1838,Zaid Sheikh,Dubai,318,t
1839,Sumit Smith,Delhi,272,f
1840,Ananya Kapoor,MUMBAI,581,t
1841,Ananya Kapoor,DUBAI,948,t
1842,Ananya Kumar,Dubai,920,f
1843,Ananya Ali,mumbai,764,t
1844,Neha Kapoor,DELHI,663,t
1845,John Sheikh,MUMBAI,118,t
1846,Amit Ali,mumbai,151,t
1847,John Ali,mumbai,885,f
1848,Ananya Ali,DELHI,913,t
1849,Neha Kapoor,Dubai,298,t
1850,John Kapoor,DUBAI,91,t
1851,Neha Smith,Dubai,824,t
1852,John Sheikh,DUBAI,882,t
1853,John Ali,Delhi,971,t
1854,Sumit Smith,DUBAI,728,t
1855,John Kumar,Dubai,351,t
1856,Ananya Smith,DUBAI,750,t
1857,Sumit Sheikh,DELHI,100,t
1858,Neha Kapoor,Delhi,230,t
1859,Sumit Ali,DELHI,463,t
1860,John Kumar,mumbai,304,t
1861,Neha Sheikh,DELHI,967,t
1862,John Kumar,mumbai,242,t
1863,John Smith,Dubai,601,f
1864,Amit Ali,DUBAI,63,t
1865,Sumit Kapoor,DUBAI,266,t
1866,Amit Sheikh,Dubai,41,t
1867,Ananya Ali,DUBAI,474,t
1868,Amit Kumar,mumbai,715,t
1869,Neha Smith,Dubai,242,f
1870,Amit Smith,DUBAI,807,t
1871,Ananya Ali,Dubai,565,t
1872,John Smith,Delhi,857,f
1873,John Sheikh,DUBAI,682,t
1874,Neha Kapoor,mumbai,908,f
1875,Zaid Sheikh,MUMBAI,396,t
1876,Ananya Ali,DELHI,735,t
1877,Amit Ali,DUBAI,683,t
1878,Sumit Sheikh,MUMBAI,382,t
1879,Sumit Smith,DELHI,474,t
1880,Zaid Smith,DUBAI,536,t
1881,John Sheikh,DUBAI,383,t
1882,Ananya Ali,DELHI,769,t
1883,Zaid Sheikh,MUMBAI,473,t
1884,John Ali,Dubai,329,t
1885,Sumit Kapoor,Dubai,54,f
1886,Ananya Kapoor,DELHI,593,t
1887,Ananya Sheikh,Dubai,767,t
1888,Neha Kapoor,Delhi,720,t
1889,Amit Kapoor,DUBAI,673,t
1890,Ananya Ali,mumbai,380,f
1891,Ananya Ali,Dubai,61,t
1892,Zaid Kumar,DELHI,477,t
1893,Ananya Ali,DELHI,39,t
1894,John Ali,Delhi,752,t
1895,Amit Kumar,DUBAI,815,t
1896,Amit Ali,Dubai,166,t
1897,Sumit Sheikh,mumbai,490,t
1898,Sumit Sheikh,DUBAI,88,t
1899,Ananya Kumar,DUBAI,616,t
1900,Ananya Smith,Dubai,736,t
1901,Zaid Smith,Dubai,317,t
1902,John Sheikh,mumbai,418,t
1903,Amit Smith,Dubai,780,t
1904,Amit Kapoor,mumbai,757,f
1905,Sumit Kumar,Dubai,930,t
1906,Zaid Sheikh,DELHI,794,t
1907,Zaid Ali,DUBAI,890,f
1908,Sumit Kapoor,DELHI,236,t
1909,John Smith,mumbai,869,t
1910,Amit Kapoor,MUMBAI,167,t
1911,Sumit Kapoor,Dubai,379,t
1912,John Ali,Delhi,831,f
1913,Sumit Sheikh,Dubai,306,f
1914,Neha Smith,DELHI,840,t
1915,John Smith,DUBAI,89,f
1916,Ananya Kumar,mumbai,249,f
1917,John Sheikh,Delhi,232,t
1918,John Kumar,Delhi,523,t
1919,Ananya Smith,Delhi,395,t
1920,Sumit Smith,DUBAI,155,t
1921,Sumit Kapoor,DUBAI,703,t
1922,Neha Kapoor,Delhi,301,f
1923,John Ali,Delhi,485,t
1924,Zaid Ali,DUBAI,67,t
1925,Amit Ali,mumbai,61,t
1926,Ananya Smith,DELHI,14,t
1927,Amit Ali,DUBAI,508,f
1928,Ananya Kapoor,Dubai,459,t
1929,Neha Kumar,Dubai,817,t
1930,Ananya Smith,MUMBAI,870,t
1931,John Kapoor,Delhi,982,t
1932,Ananya Kumar,Delhi,996,t
1933,Neha Sheikh,Delhi,498,t
1934,John Sheikh,Dubai,42,t
1935,John Kapoor,MUMBAI,470,t
1936,Sumit Smith,Delhi,252,t
1937,Neha Kumar,DUBAI,923,f
1938,Sumit Sheikh,Delhi,218,t
1939,Ananya Sheikh,Dubai,551,t
1940,Neha Kapoor,Dubai,378,t
1941,Zaid Kumar,DUBAI,413,t
1942,Ananya Smith,Dubai,892,t
1943,John Smith,Delhi,287,t
1944,Zaid Kumar,Dubai,224,t
1945,Neha Smith,DUBAI,899,t
1946,Neha Ali,Dubai,826,t
1947,Amit Smith,mumbai,256,t
1948,Neha Ali,MUMBAI,370,t
1949,Sumit Kumar,Dubai,892,t
1950,Ananya Ali,mumbai,234,t
1951,Amit Kapoor,mumbai,49,t
1952,Amit Kumar,mumbai,40,t
1953,John Smith,DELHI,325,t
1954,Amit Kumar,DUBAI,854,t
1955,Neha Kapoor,mumbai,997,t
1956,John Ali,MUMBAI,737,t
1957,Ananya Kumar,mumbai,449,t
1958,Zaid Sheikh,Delhi,798,f
1959,Sumit Kumar,mumbai,237,t
1960,Amit Smith,DUBAI,308,t
1961,John Smith,Dubai,571,t
1962,Neha Kumar,mumbai,522,t
1963,Ananya Sheikh,DELHI,542,t
1964,Amit Ali,MUMBAI,313,t
1965,Neha Kumar,DUBAI,181,f
1966,Amit Ali,DELHI,14,t
1967,Neha Ali,mumbai,171,f
1968,Neha Kumar,MUMBAI,516,f
1969,Ananya Smith,DUBAI,364,f
1970,Neha Kumar,DELHI,139,t
1971,Neha Smith,DUBAI,799,t
1972,John Kapoor,DELHI,419,t
1973,Zaid Smith,DELHI,448,t
1974,Ananya Smith,MUMBAI,206,t
1975,Amit Kumar,Dubai,261,t
1976,Amit Kapoor,Dubai,827,t
1977,Sumit Sheikh,Dubai,106,t
1978,Amit Sheikh,Delhi,408,t
1979,Amit Ali,DELHI,135,t
1980,Ananya Ali,Delhi,61,t
1981,Ananya Kapoor,DELHI,93,t
1982,Zaid Smith,Dubai,914,t
1983,John Kumar,MUMBAI,73,t
1984,Zaid Kumar,Delhi,682,t
1985,Zaid Smith,MUMBAI,44,t
1986,Neha Kapoor,DELHI,183,t
1987,Sumit Kumar,mumbai,344,t
1988,John Smith,Delhi,996,t
1989,Ananya Kapoor,Dubai,663,t
1990,John Sheikh,Dubai,502,f
1991,Sumit Kumar,Delhi,401,t
1992,Neha Kumar,Dubai,461,t
1993,Sumit Smith,DELHI,500,t
1994,Amit Ali,MUMBAI,269,f
1995,Neha Ali,Dubai,420,t
1996,Amit Ali,Delhi,27,t
1997,Ananya Kapoor,DUBAI,318,t
1998,Neha Smith,DELHI,711,f
1999,Neha Kapoor,DUBAI,960,t
2000,Amit Kumar,Delhi,971,f
2001,Amit Ali,Dubai,620,f
2002,Zaid Sheikh,Delhi,180,t
2003,John Ali,mumbai,133,f
2004,Amit Sheikh,Dubai,366,t
2005,Neha Ali,mumbai,567,t
2006,Sumit Kapoor,mumbai,608,f
2007,Ananya Smith,mumbai,578,t
2008,Ananya Kapoor,MUMBAI,182,t
2009,Neha Kapoor,DELHI,430,t
2010,Amit Kapoor,DELHI,633,t
2011,Ananya Sheikh,DUBAI,545,t
2012,Amit Kapoor,mumbai,428,t
2013,Sumit Sheikh,MUMBAI,930,t
2014,John Smith,mumbai,346,t
2015,Zaid Kapoor,Dubai,185,t
2016,Ananya Kumar,DUBAI,235,t
2017,Ananya Smith,Delhi,664,t
2018,Neha Ali,Delhi,937,f
2019,Sumit Kapoor,MUMBAI,702,t
2020,Sumit Ali,Dubai,332,t
2021,Sumit Smith,mumbai,533,t
2022,Neha Sheikh,DUBAI,391,f
2023,Sumit Sheikh,Delhi,104,f
2024,Zaid Kapoor,DELHI,804,t
2025,John Kumar,Dubai,593,f
2026,John Smith,DELHI,661,t
2027,Neha Smith,Dubai,506,t
2028,Sumit Smith,mumbai,891,f
2029,Sumit Smith,mumbai,596,t
2030,Ananya Smith,MUMBAI,415,f
2031,Sumit Sheikh,Delhi,681,t
2032,John Ali,Delhi,386,f
2033,Zaid Kumar,Dubai,404,t
2034,John Kapoor,Delhi,661,t
2035,Ananya Kapoor,MUMBAI,59,t
2036,Neha Kumar,mumbai,726,t
2037,Ananya Ali,Delhi,882,t
2038,Neha Kapoor,mumbai,862,t
2039,Ananya Kapoor,Dubai,828,t
2040,Neha Smith,mumbai,379,t
2041,Neha Smith,DUBAI,950,t
2042,Zaid Kapoor,DUBAI,701,t
2043,Zaid Ali,mumbai,933,t
2044,Neha Ali,Delhi,634,t
2045,Ananya Ali,Dubai,777,t
2046,Ananya Ali,MUMBAI,890,t
2047,Amit Sheikh,Delhi,589,t
2048,John Kumar,DUBAI,63,t
2049,Amit Sheikh,Delhi,635,t
2050,Sumit Sheikh,Dubai,214,t
2051,Amit Ali,DUBAI,453,t
2052,John Kapoor,MUMBAI,846,f
2053,Neha Kapoor,Dubai,658,t
2054,John Ali,mumbai,937,t
2055,Neha Kapoor,Delhi,889,t
2056,John Ali,MUMBAI,455,t
2057,John Ali,DUBAI,7,t
2058,Sumit Smith,MUMBAI,113,t
2059,Amit Kapoor,Delhi,151,t
2060,Neha Smith,Dubai,308,t
2061,Neha Kumar,MUMBAI,478,t
2062,Ananya Kapoor,mumbai,196,f
2063,Ananya Smith,DELHI,987,f
2064,John Sheikh,mumbai,692,t
2065,Ananya Kumar,DELHI,744,f
2066,John Kapoor,Dubai,836,t
2067,John Smith,Delhi,790,t
2068,Amit Sheikh,DUBAI,736,t
2069,Ananya Sheikh,MUMBAI,450,t
2070,Ananya Sheikh,DUBAI,937,f
2071,John Kumar,Delhi,428,f
2072,Ananya Smith,mumbai,558,f
2073,Amit Kapoor,MUMBAI,879,t
2074,Amit Smith,Delhi,876,t
2075,Sumit Ali,mumbai,466,f
2076,Neha Ali,Delhi,265,f
2077,Ananya Ali,DUBAI,827,t
2078,Ananya Sheikh,MUMBAI,140,t
2079,Neha Sheikh,Dubai,300,t
